identifier	gene_symbol	chromosome	status	n_obs	molecular_weight	gravy	pI	rna_detected_percent	highest_tpm	description	predicted_prob
AT1G14100.1	FUT8	1	not observed		59.2855855000001	-0.1662790697674419	7.120697975158691	61.8	213.2023	fucosyltransferase 8	0.54333293
AT1G14205.1	F4HUG8	1	not observed		19.10307649999999	-0.3159763313609469	10.100342369079588	99.4	104.8966	Ribosomal L18p/L5e family protein	0.30666646
AT1G14260.1	Q4PS45	1	not observed		29.539833500000007	-0.2977358490566039	4.596990013122559	98.89	136.4991	RING/FYVE/PHD zinc finger superfamily protein	0.46333298
AT1G14315.1	FB8	1	not observed		21.92979620000002	-0.1744791666666665	8.5035249710083	21.81	4.6346	F-box and associated interaction domains-containing protein	0.0033333334
AT1G14453.1	A0A1P8ATM2	1	not observed		10.43197109999999	-0.7921348314606744	11.108692359924316	0.49	0.4079	hypothetical protein	0.01
AT1G14455.1	Q1G3U9	1	not observed		10.581062899999992	-0.5412371134020623	9.051893043518067	69.59	1814.9871	hypothetical protein	0.32999977
AT1G14470.1	PPR43	1	not observed		61.74159350000016	-0.1381481481481482	8.791634178161619	98.7	19.607	Pentatricopeptide repeat (PPR) superfamily protein	0.5733329
AT1G14480.1	Q9M9R5	1	not observed		49.8801982000001	0.1734693877551018	5.714899253845215	99.77	310.1697	Ankyrin repeat family protein	0.7399994
AT1G14500.1	Q9M9R3	1	not observed		48.82027720000008	0.1963302752293576	6.884588813781738	48.7	14.3521	Ankyrin repeat family protein	0.043333337
AT1G14630.1	Q3EDC6	1	not observed		24.9763861	-0.6066371681415926	5.189024925231932	96.47	139.1665	XRI1-like protein	0.17333324
AT1G14642.1	F4HW93	1	not observed		3.567267600000001	0.3411764705882349	8.885822486877444	94.48	413.471	hypothetical protein	0.0033333334
AT1G14688.1	F4HWA5	1	not observed		18.583022999999997	0.115294117647059	4.882890129089356	29.56	5.0542	E3 ubiquitin ligase	0.006666667
AT1G14750.1	CCSDS	1	not observed		65.20046030000023	-0.4826989619377158	5.538414192199705	98.45	60.8649	Cyclin family protein	0.92999923
AT1G14760.1	KNATM	1	not observed		16.438654699999987	-0.348591549295775	5.642031669616699	69.65	428.0525	KNOX meinox protein	0.5066663
AT1G14800.1	F4HXU8	1	not observed		43.57787089999999	-0.1335937499999999	9.284494972229004	41.18	4.2805	Nucleic acid-binding%2C OB-fold-like protein	0.033333335
AT1G15010.1	Q8LCU9	1	not observed		16.459110799999998	0.0978873239436616	9.334135627746583	95.61	3631.4097	mediator of RNA polymerase II transcription subunit	0.37333307
AT1G15015.1	FB9	1	not observed		18.382045699999992	-0.2150000000000001	8.791053962707519	2.34	0.9713	F-box family protein	0.016666668
AT1G15050.1	IAA34	1	not observed		21.405056300000005	-0.5091891891891894	6.437436485290527	88.19	61.839	indole-3-acetic acid inducible 34	0.1799999
AT1G15085.1	A0A1P8AQK1	1	not observed		6.6994751	-0.9220338983050848	5.346355247497558	92.24	675.1706	hypothetical protein	0.1033333
AT1G15100.1	RHA2A	1	not observed		16.982511399999996	0.1600000000000001	7.564496803283692	100.0	909.3817	RING-H2 finger A2A	0.82333267
AT1G15165.1	F4HZI0	1	not observed		37.879013400000055	-0.0139817629179332	8.959638786315917	99.81	43.5249	RING/FYVE/PHD zinc finger superfamily protein	0.6733328
AT1G15320.1	Q1PFW1	1	not observed		35.21852530000005	-0.3146579804560265	5.252400398254394	55.47	51.5972	seed dormancy control protein	0.27999982
AT1G15430.1	Q9C5E6	1	not observed		30.103001500000023	-0.7957528957528944	8.916573905944826	99.95	1231.1646	hypothetical protein (DUF1644)	0.8299993
AT1G15540.1	Q9M9D9	1	not observed		37.33393960000006	-0.5615624999999996	5.824825859069825	51.91	80.8511	2-oxoglutarate-dependent dioxygenase-like protein	0.2233332
AT1G15550.1	G3OX1	1	not observed		40.16130580000005	-0.2175977653631287	6.341037559509277	98.04	141.5901	gibberellin 3-oxidase 1	0.65666616
AT1G15580.1	IAA5	1	not observed		18.353972899999995	-0.3411042944785275	6.367012977600097	93.5	207.3875	indole-3-acetic acid inducible 5	0.26333317
AT1G15590.1	Q3EDB8	1	not observed		20.140602	-0.0999999999999999	5.002365684509278	6.28	8.4603	E3 ubiquitin-protein ligase	0.01
AT1G15600.1	Q9M9D6	1	not observed		24.714616800000037	0.6595454545454544	4.246350288391113	11.6	10.0673	transmembrane protein	0.11666662
AT1G15610.1	Q1PFV9	1	not observed		27.404339700000023	0.5843621399176954	4.522530937194825	16.25	56.7429	transmembrane protein	0.13333328
AT1G15620.1	Q1PFV8	1	not observed		27.55589860000005	0.5571428571428568	4.735222434997559	39.12	48.1548	transmembrane protein	0.2133332
AT1G15625.1	Q9M9D3	1	not observed		20.592247100000016	0.9261111111111112	5.416608238220214	75.6	559.7475	E3 ubiquitin-protein ligase	0.5199996
AT1G15630.1	Q5BQ07	1	not observed		29.37793280000005	0.6309160305343509	4.496271324157715	57.39	76.7889	transmembrane protein	0.21999986
AT1G15640.1	Q9M9D1	1	not observed		29.11244160000004	0.4772549019607842	4.3871973037719725	54.56	124.2763	transmembrane protein	0.32666644
AT1G15680.1	FBK4	1	not observed		47.35419590000011	-0.1368292682926829	8.87582988739014	4.58	18.2482	F-box family protein	0.0
AT1G15760.1	Q9LMQ8	1	not observed		23.593568299999983	-0.6886138613861389	9.435286521911618	97.53	356.2922	Sterile alpha motif (SAM) domain-containing protein	0.5533329
AT1G15770.1	MD15B	1	not observed		32.65730570000001	-0.3348122866894199	9.081355094909668	51.35	7.4226	mediator of RNA polymerase II transcription subunit	0.15333326
AT1G15772.1	B3H4K3	1	not observed		14.367182699999985	-0.9313559322033904	9.065882682800291	61.73	57.3205	mediator of RNA polymerase II transcription subunit	0.02666667
AT1G15840.1	F4I179	1	not observed		10.974440199999997	-0.7396825396825403	7.882178688049316	52.42	457.66	hypothetical protein	0.6066662
AT1G15850.1	Q9LMQ0	1	not observed		15.055711299999988	-0.3292857142857144	4.906250953674316	5.41	32.9307	Transducin/WD40 repeat-like superfamily protein	0.07999999
AT1G15885.1	Q1G3F1	1	not observed		10.172224399999998	-0.446590909090909	5.044483375549316	74.07	109.105	hypothetical protein	0.040000003
AT1G16022.1	Q9S9N2	1	not observed		13.20002259999998	0.0390243902439024	9.341033744812012	68.46	133.3518	transmembrane protein	0.04666667
AT1G16025.1	Q5XVK8	1	not observed		12.678639599999984	-0.1831858407079646	9.65808925628662	3.58	89.6316	hypothetical protein	0.07999999
AT1G16040.1	Q8GWH6	1	not observed		25.0634799	0.6163716814159291	9.172964668273927	99.98	138.5387	phosphatidylinositol-glycan biosynthesis class F-like protein	0.7599994
AT1G16070.1	TLP8	1	not observed		44.48734920000005	-0.5551637279596982	9.69457836151123	96.42	54.9587	tubby like protein 8	0.443333
AT1G16225.1	F4I2U7	1	not observed		22.34583580000001	-0.0798994974874373	7.789924430847168	47.58	24.6174	Target SNARE coiled-coil domain protein	0.23999985
AT1G16490.1	MYB58	1	not observed		31.460316900000013	-1.0098540145985402	5.091375541687011	99.75	208.1513	myb domain protein 58	0.6266662
AT1G16510.1	SAU41	1	not observed		16.478637300000003	-0.2156462585034014	7.92872486114502	99.12	547.1934	SAUR-like auxin-responsive protein family	0.35666642
AT1G16515.1	Q3EDB0	1	not observed		3.840271199999999	0.2470588235294119	4.104764366149902	97.09	234.7488	transmembrane protein	0.006666667
AT1G16530.1	LBD3	1	not observed		18.637105599999988	-0.335757575757576	8.742573738098145	94.98	82.8449	ASYMMETRIC LEAVES 2-like 9	0.23999985
AT1G16830.1	PPR46	1	not observed		69.66822450000024	-0.0208881578947368	8.906258964538573	99.52	22.3811	Pentatricopeptide repeat (PPR) superfamily protein	0.43666634
AT1G16940.1	FDL4	1	not observed		50.57077350000012	-0.0518433179723501	9.007861137390137	6.08	19.8314	F-box/RNI-like/FBD-like domains-containing protein	0.033333335
AT1G16945.1	A0A1P8AQC2	1	not observed		7.698816299999999	-0.34	6.812573814392089	1.52	5.4161	F-box/FBD/LRR protein	0.0
AT1G16950.1	PCP13	1	not observed		9.993484399999998	-0.1473118279569891	9.425293922424316	16.18	175.0774	transmembrane protein	0.11999995
AT1G17150.1	F4I650	1	not observed		43.889830800000006	-0.1320895522388059	8.591653251647951	17.08	14.2336	Pectin lyase-like superfamily protein	0.023333335
AT1G17235.1	A8MS09	1	not observed		13.645790199999976	-0.3899159663865548	9.754598426818848	89.67	21.7106	ROTUNDIFOLIA like 11	0.020000001
AT1G17250.1	RLP3	1	not observed		83.63878800000045	0.0167989417989418	6.470403099060058	98.18	61.4956	receptor like protein 3	0.42333302
AT1G17300.1	F4I7I1	1	not observed		12.678013799999986	-0.8241379310344826	9.5179349899292	56.28	384.6529	hypothetical protein	0.36999974
AT1G17345.1	SAU77	1	not observed		15.083992699999994	-0.3618320610687023	6.0435991287231445	79.59	102.531	SAUR-like auxin-responsive protein family	0.07
AT1G17400.1	LAZY2	1	not observed		33.71457150000006	-0.8959322033898307	7.028959846496581	80.93	292.9352	hypothetical protein	0.56666625
AT1G17510.1	Q9LNQ3	1	not observed		13.123118599999986	-0.4885245901639342	10.392126274108886	99.88	228.81	hypothetical protein	0.57999957
AT1G17545.1	F4I7L4	1	not observed		19.536065799999992	-0.1016759776536312	8.930885887145998	6.06	3.3356	Protein phosphatase 2C family protein	0.0033333334
AT1G17615.1	Q4PT31	1	not observed		43.24025030000004	-0.2136842105263161	8.65760440826416	35.22	54.1711	Disease resistance protein (TIR-NBS class)	0.20999987
AT1G17744.1	Q94AG7	1	not observed		17.055141399999986	-0.6095890410958908	11.772587776184086	0.3	0.2287	hypothetical protein	0.14999993
AT1G17770.1	SUVH7	1	not observed		77.63108720000035	-0.4702741702741694	5.769464683532715	4.34	25.3483	histone-lysine N-methyltransferase%2C H3 lysine-9 specific SUVH3-like protein	0.15666659
AT1G17950.1	MYB52	1	not observed		28.92515420000002	-0.833333333333333	9.022302055358884	85.07	302.6591	myb domain protein 52	0.5366663
AT1G17970.1	Q944L9	1	not observed		41.6176022	-0.738586956521739	9.326141548156738	99.96	82.2479	RING/U-box superfamily protein	0.816666
AT1G18050.1	F4IAL8	1	not observed		26.226906300000003	-0.7709821428571432	6.196609687805175	47.63	21.5118	SWAP/surp RNA-binding domain protein	0.07
AT1G18130.1	F4IAM7	1	not observed		19.2052469	-0.4709090909090911	4.863792228698729	16.99	31.9552	Class II aaRS and biotin synthetases superfamily protein	0.056666672
AT1G18193.1	A0A1P8AS88	1	not observed		12.25711249999999	0.039090909090909	9.501882362365723	38.59	6915.4264	hypothetical protein	0.5066663
AT1G18197.1	A0A1P8AS82	1	not observed		11.745942399999988	-0.6009433962264152	4.6782129287719725	66.86	28.1191	GCK domain protein	0.0033333334
AT1G18220.1	PUP9	1	not observed		5.260361500000001	-0.1288888888888888	9.69825305938721	6.59	12.909	purine permease 9	0.0
AT1G18265.1	FL1L	1	not observed		32.80869870000004	-0.6114285714285715	4.859074592590332	98.38	426.9932	zein-binding protein (Protein of unknown function%2C DUF593)	0.3099998
AT1G18290.1	Q9LE02	1	not observed		19.8344096	-0.3119318181818181	8.585851097106932	76.04	82.2487	DUF4228 domain protein	0.11666662
AT1G18330.1	RVE7	1	not observed		38.350227700000055	-0.8011560693641623	8.03322811126709	99.95	220.7464	Homeodomain-like superfamily protein	0.8699993
AT1G18510.1	TET16	1	not observed		28.22374860000002	0.1713709677419352	8.452337074279786	13.13	110.6323	tetraspanin	0.32999977
AT1G18760.1	Q9M9U7	1	not observed		26.04045040000004	-0.5477678571428576	4.177859306335448	7.09	17.2194	Zinc finger%2C C3HC4 type (RING finger) family protein	0.0033333334
AT1G18770.1	Q3ED97	1	not observed		12.11888639999999	-0.3132075471698112	7.600362205505372	8.0	14.4663	RING/U-box superfamily protein	0.0033333334
AT1G18773.1	B3H743	1	not observed		6.9369559	0.5000000000000003	5.410810661315917	99.29	140.7973	acyl thioesterase-like protein	0.0033333334
AT1G18780.1	Q9M9U8	1	not observed		36.91919850000001	-0.0664615384615385	4.426586723327637	12.57	10.6658	RING/U-box superfamily protein	0.013333334
AT1G18790.1	RKD1	1	not observed		30.637506900000105	-0.6141263940520453	8.94223232269287	6.01	6.6555	RWP-RK domain-containing protein	0.04666667
AT1G18871.1	B3H7H8	1	not observed		6.611569000000001	0.306896551724138	9.14943370819092	1.18	2.4854	hypothetical protein	0.0
AT1G18900.1	PPR49	1	not observed		95.2125557000005	-0.3208139534883706	8.977625465393068	99.98	125.8447	Pentatricopeptide repeat (PPR) superfamily protein	0.9066659
AT1G18910.1	BTSL1	1	not observed		144.090460000001	-0.2704146730462519	5.549270439147949	99.59	132.6186	zinc ion binding protein	0.816666
AT1G18960.1	Q9LMD1	1	not observed		34.21844960000005	-0.6990228013029314	5.706316566467286	63.86	343.2933	myb-like HTH transcriptional regulator family protein	0.6033329
AT1G18975.1	A0A1P8AR40	1	not observed		7.5412588	-1.0578124999999998	9.377264976501465	8.94	1.9905	hypothetical protein	0.0
AT1G19025.1	F4IDZ7	1	not observed		62.14366870000022	-0.2775956284153004	7.236365318298341	99.75	157.084	DNA repair metallo-beta-lactamase family protein	0.6833328
AT1G19040.1	A0JQ66	1	not observed		20.453990000000005	-0.5505813953488374	6.370536994934082	30.85	51.8909	NAC (No Apical Meristem) domain transcriptional regulator superfamily protein	0.060000006
AT1G19086.1	Q9LMC0	1	not observed		17.529462299999995	-0.6601307189542486	4.684124183654785	1.6	4.1093	hypothetical protein	0.0
AT1G19115.1	B3H583	1	not observed		19.6822232	-0.7574712643678165	9.09727878570557	53.32	180.9286	hypothetical protein	0.14333327
AT1G19210.1	ERF17	1	not observed		20.72643509999997	-0.7227027027027026	4.768871116638183	82.51	1244.2594	Integrase-type DNA-binding superfamily protein	0.7799994
AT1G19250.1	FMO1	1	not observed		60.395504400000135	-0.2447169811320755	6.263736534118652	72.71	424.7406	flavin-dependent monooxygenase 1	0.8133327
AT1G19260.1	F4IE28	1	not observed		88.96007360000044	-0.4196358907672296	8.799821662902833	6.54	4.2621	TTF-type zinc finger protein with HAT dimerization domain-containing protein	0.1466666
AT1G19394.1	F4HP54	1	not observed		7.845661599999995	-0.4055555555555554	5.993637657165528	0.44	0.3491	hypothetical protein	0.06666667
AT1G19396.1	F4HP56	1	not observed		5.8197473	0.0208333333333333	10.806142234802245	60.02	25.7317	hypothetical protein	0.0033333334
AT1G19410.1	F4HP61	1	not observed		49.30322530000007	0.157471264367816	5.735986518859863	34.83	13.3024	FBD / Leucine Rich Repeat domains containing protein	0.05333334
AT1G19510.1	RADL5	1	not observed		11.444891099999992	-0.6789999999999999	7.94800090789795	71.74	51.0298	RAD-like 5	0.01
AT1G19565.1	Y1195	1	not observed		24.92404710000002	-0.6630841121495321	6.751585578918458	80.59	178.278	hypothetical protein	0.23333319
AT1G19840.1	Q9FXI2	1	not observed		17.1377972	-0.10718954248366	9.711726951599118	99.37	150.913	SAUR-like auxin-responsive protein family	0.35666642
AT1G19930.1	FK127	1	not observed		38.7670144	-0.1360465116279069	8.780416679382324	2.77	4.8841	Galactose oxidase/kelch repeat superfamily protein	0.0033333334
AT1G20065.1	Q8GW94	1	not observed		7.175200000000001	-0.353968253968254	5.101208686828612	90.66	44.8457	DNA-directed RNA polymerase I subunit RPA12-like protein	0.0033333334
AT1G20070.1	Q9LNT3	1	not observed		20.983782499999982	-0.5715025906735751	11.505495262145995	99.42	1071.1743	hypothetical protein	0.41333303
AT1G20180.1	U496K	1	not observed		44.07396260000008	-0.2030769230769237	9.359342765808105	61.03	233.1486	transmembrane protein (DUF677)	0.40333304
AT1G20280.1	F4HSR5	1	not observed		6.3551467000000015	-0.4660714285714286	10.877960014343262	7.86	6.6982	homeobox-leucine zipper protein-like protein	0.0
AT1G20320.1	Q9LN24	1	not observed		39.51346610000007	-0.3944444444444447	6.021034049987793	27.38	15.6935	Haloacid dehalogenase-like hydrolase (HAD) superfamily protein	0.08333332
AT1G20350.1	TI171	1	not observed		22.906407799999997	-0.1876146788990826	6.056785774230956	86.55	264.1316	translocase inner membrane subunit 17-1	0.43999967
AT1G20360.1	FB11	1	not observed		34.331527500000014	-0.1245033112582782	8.994902992248537	3.7	70.8736	F-box family protein	0.11999995
AT1G20400.1	F4HSS6	1	not observed		106.50622240000072	-0.6533898305084752	7.023616981506346	68.82	130.8464	hypothetical protein (DUF1204)	0.5066663
AT1G20405.1	F4HSS7	1	not observed		12.645408399999983	0.1889908256880733	5.1924352645874015	7.54	3.3352	hypothetical protein	0.0
AT1G20470.1	Q9LMV6	1	not observed		16.579039599999994	-0.3575342465753424	8.537951087951662	99.52	181.2261	SAUR-like auxin-responsive protein family	0.3666664
AT1G20520.1	Q9LMV9	1	not observed		26.18816140000003	-0.0051948051948052	5.091091346740721	98.17	180.8409	DUF241 domain protein%2C putative (DUF241)	0.7799994
AT1G20530.1	Q9LMW0	1	not observed		70.89684390000014	-0.752117263843647	6.1131700515747065	97.51	24.0789	girdin (DUF630 and DUF632)	0.57666624
AT1G20590.1	CCB25	1	not observed		30.800821000000003	-0.1301886792452829	9.5025915145874	35.31	13.314	cyclin	0.060000006
AT1G20610.1	CCB23	1	not observed		48.86352960000005	-0.3484848484848477	5.440196418762207	99.54	92.159	Cyclin B2%3B3	0.6066662
AT1G20683.1	A0A1P8ANB8	1	not observed		5.864670799999999	-0.557142857142857	7.709549903869629	2.43	14.5246	hypothetical protein	0.0
AT1G20687.1	A0A1P8ANC1	1	not observed		9.0765435	-0.5423076923076922	9.988489723205568	2.84	22.8682	hypothetical protein	0.013333334
AT1G20690.1	F4HUM5	1	not observed		27.69945220000002	-0.2370833333333334	5.7068281173706055	99.75	443.5154	SWI-SNF-related chromatin binding protein	0.7833327
AT1G20710.1	WOX10	1	not observed		22.3999081	-0.6984771573604064	5.886553001403808	6.56	9.2233	WUSCHEL related homeobox 10	0.0
AT1G20740.1	F4HUN7	1	not observed		30.271749800000038	-0.3390977443609025	5.372387504577637	23.69	72.4434	transport/golgi organization-like protein (DUF833)	0.29666647
AT1G20790.1	FBK6	1	not observed		49.80342200000013	-0.012183908045977	9.405050849914552	26.41	56.4872	F-box family protein	0.41333303
AT1G20795.1	FB13	1	not observed		47.94294780000002	-0.1342105263157894	8.619954872131352	28.34	37.8855	F-box family protein	0.04666667
AT1G20800.1	FB14	1	not observed		48.33013920000004	-0.1285714285714286	9.012051582336426	5.08	23.3846	F-box/associated interaction domain protein	0.0
AT1G20803.1	Q9LM72	1	not observed		21.16111460000001	-0.6650273224043717	5.697733879089356	9.87	17.6323	F-box/associated interaction domain protein	0.006666667
AT1G20860.1	PHT18	1	not observed		59.16205650000007	0.3196629213483156	8.199427604675293	40.35	110.8899	phosphate transporter 1%3B8	0.51333296
AT1G20875.1	B3H4E0	1	not observed		7.774934100000001	-0.7181818181818184	10.357506752014157	5.24	10.9901	hypothetical protein	0.0
AT1G20923.1	A0A1P8ASN1	1	not observed		7.832961699999997	-0.2014285714285713	11.084065437316896	9.71	7.2699	hypothetical protein	0.0
AT1G20940.1	FBK7	1	not observed		46.62424140000004	-0.0316425120772946	5.949360084533691	5.48	29.8651	F-box family protein	0.060000006
AT1G20990.1	F4HWC5	1	not observed		33.6690902	-0.2727272727272735	9.351348686218262	81.74	56.7806	Cysteine/Histidine-rich C1 domain family protein	0.31333312
AT1G21050.1	Q2HIW8	1	not observed		27.41461779999999	-0.3706122448979592	7.647652244567872	99.59	193.4296	MIZU-KUSSEI-like protein (Protein of unknown function%2C DUF617)	0.87666595
AT1G21320.1	NSRB	1	not observed		46.15783240000006	-0.780522565320665	7.021286582946778	85.92	38.0329	nucleic acid/nucleotide binding protein	0.21999986
AT1G21323.1	F4HWG0	1	not observed		14.612816899999975	-0.1468749999999999	9.673432731628417	2.43	6.1471	dual specificity kinase	0.0
AT1G21430.1	YUC11	1	not observed		43.35769240000001	-0.1404092071611253	9.56596393585205	7.02	14.4374	Flavin-binding monooxygenase family protein	0.033333335
AT1G21470.1	F4HY09	1	not observed		10.166692299999992	-0.1543478260869564	9.872253227233887	71.73	40.3931	hypothetical protein	0.013333334
AT1G21510.1	Q9LPK8	1	not observed		36.12669610000003	-0.6767801857585141	9.95457935333252	95.05	83.3705	TPRXL	0.30333313
AT1G21528.1	Q1G3U3	1	not observed		7.885351499999997	-0.3971014492753623	11.096959114074709	42.02	148.532	hypothetical protein	0.006666667
AT1G21620.1	PUM20	1	not observed		35.414150200000016	-0.1038961038961038	9.683167457580566	27.94	13.5247	pumilio 20	0.09999997
AT1G21835.1	A8MRY8	1	not observed		10.116951099999993	0.0266666666666667	9.114040565490722	3.01	234.7096	Plant thionin family protein	0.2899998
AT1G21864.1	F4HZQ2	1	not observed		10.270304899999992	0.2913978494623657	9.36669216156006	1.76	431.4282	Plant thionin family protein	0.006666667
AT1G21866.1	F4HZQ3	1	not observed		10.215266199999991	0.3860215053763441	9.367014503479004	2.41	890.8446	Plant thionin family protein	0.023333335
AT1G21890.1	WTR5	1	not observed		41.7146842	0.4999999999999994	9.26128635406494	68.94	208.3634	nodulin MtN21 /EamA-like transporter family protein	0.29666647
AT1G21940.1	F4HZR4	1	not observed		20.8293894	0.3792349726775955	5.664767265319825	35.55	363.0244	transmembrane protein	0.6399995
AT1G21960.1	Q9SFD9	1	not observed		22.87693690000003	-0.1901960784313724	5.175156211853026	3.14	6.6842	RING/U-box superfamily protein	0.006666667
AT1G21990.1	FB16	1	not observed		52.89019920000002	-0.186451612903226	6.031890296936035	24.11	33.8364	F-box/RNI-like/FBD-like domains-containing protein	0.36333308
AT1G22000.1	FDL5	1	not observed		53.24794030000006	-0.0374193548387096	5.020611000061035	48.9	8.1249	LOW protein: F-box/FBD/LRR-like protein	0.11333329
AT1G22010.1	Q9LM61	1	not observed		19.4591108	-0.3668711656441719	5.154807853698729	5.76	351.9425	hypothetical protein	0.4199997
AT1G22065.1	Q1G3T6	1	not observed		7.619649000000001	-0.2333333333333334	8.930885887145998	92.93	763.4721	hypothetical protein	0.030000003
AT1G22080.1	F4HZT2	1	not observed		37.037021800000105	-0.7400602409638557	6.6278470993042	24.48	6.7654	Cysteine proteinases superfamily protein	0.07333333
AT1G22110.1	Q9LM48	1	not observed		30.9934101	-0.7021276595744687	4.438977622985839	89.88	84.1223	structural constituent of ribosome	0.6166662
AT1G22120.1	F4HZT7	1	not observed		51.74119070000011	-0.7313852813852805	5.3189588546752935	26.95	34.7404	hypothetical protein	0.12333328
AT1G22220.1	FB303	1	not observed		34.498565300000045	-0.0200636942675158	6.487056922912598	96.26	159.9141	F-box family protein	0.9033326
AT1G22420.1	Q9SK85	1	not observed		53.060495999999965	-0.5104166666666654	4.549358940124511	19.32	36.2071	hydroxyproline-rich glycoprotein family protein	0.16666658
AT1G22470.1	Q8L443	1	not observed		16.360260600000007	-0.6671232876712326	9.734419822692868	93.44	344.8678	hypothetical protein	0.45999965
AT1G22670.1	RMR3	1	not observed		46.2565797000002	0.100473933649289	8.338356971740723	47.05	36.3283	Protease-associated (PA) RING/U-box zinc finger family protein	0.08333332
AT1G22680.1	O80553	1	not observed		20.592152800000004	-0.6935135135135139	10.65270748138428	61.63	7.8579	hypothetical protein	0.006666667
AT1G22720.1	F4I2Z2	1	not observed		24.23973050000002	-0.1118721461187216	6.648252296447754	13.84	4.3395	Protein kinase superfamily protein	0.0033333334
AT1G22810.1	ERF19	1	not observed		15.816291599999984	-0.4687500000000001	6.030810356140137	63.09	1394.7473	Integrase-type DNA-binding superfamily protein	0.45666632
AT1G22830.1	PPR55	1	not observed		79.31425210000035	-0.0611664295874821	7.121152687072754	99.86	117.3247	Tetratricopeptide repeat (TPR)-like superfamily protein	0.74333274
AT1G22885.1	Q8LE06	1	not observed		7.572786000000001	-0.1838235294117648	10.203878593444824	98.96	526.3566	transmembrane protein	0.08999998
AT1G22890.1	A0JQ18	1	not observed		7.777061099999999	0.0246575342465752	10.93997859954834	97.64	2427.4882	transmembrane protein	0.050000004
AT1G22900.1	DIR11	1	not observed		21.2872678	0.1642487046632125	6.066846275329589	93.6	291.047	Disease resistance-responsive (dirigent-like protein) family protein	0.6199995
AT1G23037.1	F4I4K9	1	not observed		18.952199600000004	-0.3969135802469139	5.050451469421386	5.71	8.8256	F-box associated ubiquitination effector family protein	0.020000001
AT1G23040.1	O23120	1	not observed		15.007474699999976	0.0444444444444442	7.600589561462404	99.59	720.0931	hydroxyproline-rich glycoprotein family protein	0.49333295
AT1G23050.1	O23119	1	not observed		17.222456199999993	-0.0285714285714286	6.795124244689941	98.5	372.1745	hydroxyproline-rich glycoprotein family protein	0.51333296
AT1G23147.1	RLF3	1	not observed		10.239802499999987	-0.4755555555555556	9.502720451354982	4.12	701.0644	RALF-like 3	0.2466665
AT1G23150.1	Q84JS3	1	not observed		15.490973	-0.129078014184397	9.8367956161499	98.52	1270.7584	hypothetical protein	0.5399996
AT1G23201.1	F4I4N9	1	not observed		21.83771510000001	-0.8946808510638294	8.60190372467041	38.37	18.8046	GCK domain protein	0.020000001
AT1G23270.1	Q9LR35	1	not observed		19.2882395	-0.6344444444444445	9.693804740905762	3.86	4.6282	hypothetical protein	0.0
AT1G23300.1	DTX32	1	not observed		56.36164240000001	0.4879611650485446	8.433383369445803	18.09	7.9992	MATE efflux family protein	0.03666667
AT1G23450.1	F4I671	1	not observed		42.5968470000001	0.158311345646438	7.016398429870605	98.94	193.2883	PPR superfamily protein	0.59999955
AT1G23510.1	F4I679	1	not observed		22.401304200000013	-0.7072916666666668	9.59839153289795	42.71	51.9066	OBP32pep protein	0.033333335
AT1G23570.1	B3H736	1	not observed		30.323474700000016	-1.0260536398467437	9.808429527282716	17.47	363.2393	hypothetical protein (DUF220)	0.58999956
AT1G23610.1	F4I695	1	not observed		8.790521000000004	-1.15	5.085066413879393	7.9	41.0977	hypothetical protein	0.056666672
AT1G23645.1	Q9ZUD0	1	not observed		26.353178300000007	-0.8355555555555558	9.776582145690917	6.65	168.3402	hypothetical protein	0.26333317
AT1G23650.1	F4I697	1	not observed		3.2626635000000013	-1.5035714285714283	10.931339836120609	6.61	167.0615	hypothetical protein	0.0033333334
AT1G23680.1	Q9ZUC7	1	not observed		15.72517499999998	-0.903787878787879	9.443925285339354	2.75	9.467	hypothetical protein (DUF220)	0.0
AT1G23840.1	Q9ZUB1	1	not observed		37.89102080000001	0.6073964497041412	5.244045066833496	90.73	153.0504	transmembrane protein	0.5633329
AT1G23910.1	Q9LRA2	1	not observed		8.4374983	-0.4054794520547944	5.223810386657713	17.49	28.0689	Polyketide cyclase/dehydrase and lipid transport superfamily protein	0.016666668
AT1G23985.1	A0A1P8AUG0	1	not observed		9.016568999999992	-0.8608108108108107	8.069137001037596	57.61	31.4177	hypothetical protein	0.023333335
AT1G24060.1	Y1406	1	not observed		12.228941499999989	-1.0160377358490569	9.465973472595216	1.25	8.1387	hypothetical protein	0.0
AT1G24062.1	DEF68	1	not observed		10.686439999999989	0.3091836734693873	4.563000297546388	3.49	737.4205	Cysteine-rich protein	0.2899998
AT1G24145.1	Q8GYP2	1	not observed		14.118069499999985	-0.5945312499999998	10.07532863616943	78.09	721.4293	transmembrane protein	0.16666658
AT1G24148.1	F4I954	1	not observed		12.525302999999989	-0.3921739130434782	9.415043449401855	84.24	375.3098	hypothetical protein	0.35666642
AT1G24159.1	F4I957	1	not observed		15.562853899999988	-0.0007142857142856	7.944132804870606	18.58	18.418	Interleukin-1 receptor-associated kinase 4 protein	0.01
AT1G24210.1	Q8LCT6	1	not observed		17.9175878	-0.0754838709677417	5.855916786193848	99.26	24.8421	Paired amphipathic helix (PAH2) superfamily protein	0.55666625
AT1G24220.1	O48689	1	not observed		85.70376450000049	-0.7190860215053745	9.788250923156737	18.07	33.5558	paired amphipathic helix repeat-containing protein	0.3333331
